Word,Tag,Index,Polarity,Positive,Negative,Objective
together,r,07,positive,0.25,0.0,0.75
thing,n,04,objective,0.125,0.125,0.75
genial,a,01,positive,1.0,0.0,0.0
so,a,02,positive,0.5,0.0,0.5
get_on,v,06,positive,1.0,0.0,0.0
valiance,n,01,positive,1.0,0.0,0.0
catch,v,02,objective,0.0,0.0,1.0
scientific_discipline,n,01,objective,0.0,0.0,1.0
bring_up,v,08,objective,0.0,0.0,1.0
chest,n,01,objective,0.0,0.0,1.0
understandable,a,01,positive,0.25,0.0,0.75
social_dancer,n,01,objective,0.0,0.0,1.0
wasting_away,n,01,negative,0.0,1.0,0.0
purpurate,v,01,objective,0.0,0.0,1.0
dresser,n,01,objective,0.0,0.0,1.0
hawaii_island,n,01,objective,0.0,0.0,1.0
throwing_away,n,01,objective,0.13,0.13,0.74
rhythm_method,n,01,objective,0.0,0.0,1.0
assessment,n,04,objective,0.0,0.0,1.0
fall,n,01,objective,0.0,0.0,1.0
particular,n,02,objective,0.0,0.0,1.0
hell_on_earth,n,01,negative,0.0,1.0,0.0
comport,v,02,objective,0.0,0.0,1.0
boot,n,05,negative,0.0,0.5,0.5
embolden,v,01,positive,1.0,0.0,0.0
cellular_telephone,n,01,objective,0.0,0.0,1.0
investment,n,02,objective,0.0,0.0,1.0
inquire,v,02,positive,0.25,0.0,0.75
baleful,a,02,negative,0.0,1.0,0.0
so,r,02,objective,0.0,0.0,1.0
rotten,a,02,negative,0.0,1.0,0.0
recreate,v,02,positive,1.0,0.0,0.0
project,v,03,objective,0.0,0.0,1.0
contempt,n,01,negative,0.0,1.0,0.0
identifying,a,01,objective,0.0,0.0,1.0
lineage,n,01,objective,0.0,0.0,1.0
hold,v,19,objective,0.0,0.0,1.0
runner,n,01,negative,0.0,1.0,0.0
shark,n,01,objective,0.0,0.0,1.0
monitor,n,04,negative,0.0,0.5,0.5
cameroun,n,01,objective,0.0,0.0,1.0
cell,n,01,objective,0.0,0.0,1.0
material,a,06,objective,0.0,0.0,1.0
root,n,03,objective,0.0,0.0,1.0
sham,v,02,negative,0.0,1.0,0.0
rampant,a,02,objective,0.0,0.0,1.0
origin,n,02,objective,0.0,0.0,1.0
lofty,a,03,positive,1.0,0.0,0.0
ball,n,05,objective,0.0,0.0,1.0
wise,n,01,objective,0.0,0.0,1.0
cast,v,01,objective,0.0,0.0,1.0
pot,v,01,objective,0.0,0.0,1.0
wedding,n,02,objective,0.0,0.0,1.0
dancer,n,02,objective,0.0,0.0,1.0
good,a,08,positive,1.0,0.0,0.0
hit,v,15,negative,0.0,1.0,0.0
surly,a,01,negative,0.0,1.0,0.0
trouble,n,04,negative,0.0,1.0,0.0
dollar_bill,n,01,objective,0.0,0.0,1.0
combustion,n,01,objective,0.0,0.0,1.0
punch,n,03,objective,0.0,0.0,1.0
articulate,v,02,objective,0.0,0.0,1.0
tender,a,02,negative,0.0,1.0,0.0
affable,a,01,positive,1.0,0.0,0.0
particular,n,01,objective,0.0,0.0,1.0
sweetness,n,02,objective,0.0,0.0,1.0
museum,n,01,objective,0.0,0.0,1.0
buck,n,02,objective,0.0,0.0,1.0
assessment,n,02,objective,0.0,0.0,1.0
murder,v,02,negative,0.0,1.0,0.0
isaac_mayer_wise,n,01,objective,0.0,0.0,1.0
cause_of_death,n,01,negative,0.0,1.0,0.0
substantial,a,03,objective,0.0,0.0,1.0
presumptively,r,01,objective,0.0,0.0,1.0
abuse,n,03,negative,0.0,1.0,0.0
down,v,06,positive,1.0,0.0,0.0
forlorn,a,02,negative,0.0,1.0,0.0
watch,v,03,objective,0.0,0.0,1.0
journal,n,05,objective,0.0,0.0,1.0
good,a,20,positive,1.0,0.0,0.0
serious,a,04,positive,1.0,0.0,0.0
assumptive,a,01,negative,0.0,1.0,0.0
scorn,n,02,negative,0.0,1.0,0.0
abstract,v,03,objective,0.0,0.0,1.0
rotted,a,01,negative,0.0,1.0,0.0
clam,n,02,objective,0.0,0.0,1.0
salutary,a,01,positive,1.0,0.0,0.0
fruit,n,02,objective,0.13,0.13,0.74
monitor,v,01,objective,0.125,0.125,0.75
negociate,v,06,objective,0.0,0.0,1.0
apprehension,n,04,objective,0.13,0.13,0.74
irrational,a,02,objective,0.0,0.0,1.0
inflammation,n,02,objective,0.38,0.38,0.24
fantastic,a,02,positive,1.0,0.0,0.0
butchery,n,03,negative,0.0,1.0,0.0
nest,n,01,objective,0.0,0.0,1.0
together,r,05,objective,0.0,0.0,1.0
dispatch,v,03,negative,0.0,1.0,0.0
throw_out,v,02,objective,0.13,0.13,0.74
relish,n,01,positive,1.0,0.0,0.0
misbegotten,a,01,negative,0.0,1.0,0.0
fake,v,02,negative,0.0,1.0,0.0
narration,n,01,objective,0.0,0.0,1.0
motherfucker,n,01,negative,0.0,1.0,0.0
cozy,a,02,positive,1.0,0.0,0.0
wildness,n,01,objective,0.375,0.375,0.25
toilet,n,02,objective,0.0,0.0,1.0
zea_mays,n,01,objective,0.0,0.0,1.0
thing,n,10,objective,0.0,0.0,1.0
good,a,05,positive,1.0,0.0,0.0
bowl,n,05,objective,0.0,0.0,1.0
one_c,n,01,objective,0.0,0.0,1.0
dungeon,n,01,objective,0.0,0.0,1.0
circle,v,02,objective,0.0,0.0,1.0
real,a,08,objective,0.0,0.0,1.0
forlorn,a,01,negative,0.0,1.0,0.0
cook,v,05,negative,0.0,1.0,0.0
stinky,a,01,negative,0.0,1.0,0.0
monitor,n,01,objective,0.0,0.0,1.0
spark,n,05,objective,0.0,0.0,1.0
worthy,a,04,positive,1.0,0.0,0.0
egg,n,03,objective,0.0,0.0,1.0
demand,n,05,negative,0.0,0.25,0.75
unspoiled,a,01,positive,1.0,0.0,0.0
betray,v,06,negative,0.0,1.0,0.0
worthiness,n,01,positive,1.0,0.0,0.0
sess,n,01,objective,0.0,0.0,1.0
augment,v,02,objective,0.0,0.0,1.0
mother_fucker,n,01,negative,0.0,1.0,0.0
liquidate,v,01,negative,0.0,1.0,0.0
culture,n,06,positive,1.0,0.0,0.0
difficultness,n,01,negative,0.0,1.0,0.0
well,r,01,positive,1.0,0.0,0.0
upright_piano,n,01,objective,0.0,0.0,1.0
defamatory,a,01,negative,0.0,1.0,0.0
splendour,n,02,positive,1.0,0.0,0.0
difficulty,n,03,negative,0.0,1.0,0.0
primarily,r,02,objective,0.0,0.0,1.0
calendar_method,n,01,objective,0.0,0.0,1.0
graspable,a,01,positive,0.25,0.0,0.75
far-famed,a,01,positive,1.0,0.0,0.0
hand_clapping,n,01,positive,0.5,0.0,0.5
circle,v,03,objective,0.0,0.0,1.0
yearn,v,02,negative,0.0,0.75,0.25
out_loud,r,01,objective,0.0,0.0,1.0
spark,n,03,objective,0.0,0.0,1.0
gage,n,01,objective,0.0,0.0,1.0
exportation,n,01,objective,0.0,0.0,1.0
languish,v,02,negative,0.0,0.75,0.25
amaze,v,02,negative,0.0,0.75,0.25
angelical,a,02,positive,1.0,0.0,0.0
project,v,02,objective,0.0,0.0,1.0
zest,n,01,positive,1.0,0.0,0.0
sol,n,03,objective,0.0,0.0,1.0
real,a,10,objective,0.0,0.0,1.0
bingle,n,01,objective,0.0,0.0,1.0
meshing,n,01,objective,0.0,0.0,1.0
sexual_intercourse,n,01,objective,0.0,0.0,1.0
prick,n,01,negative,0.0,1.0,0.0
relieve,v,01,positive,1.0,0.0,0.0
kick_back,v,02,objective,0.0,0.0,1.0
marriage,n,03,objective,0.0,0.0,1.0
shroud,n,02,objective,0.0,0.0,1.0
seraphic,a,02,positive,1.0,0.0,0.0
primarily,r,01,objective,0.0,0.0,1.0
torment,n,02,negative,0.0,1.0,0.0
kick_upstairs,v,01,positive,1.0,0.0,0.0
research_worker,n,01,objective,0.0,0.0,1.0
betterment,n,01,positive,1.0,0.0,0.0
skillful,a,01,positive,1.0,0.0,0.0
ignorant,a,06,negative,0.0,1.0,0.0
arch,n,01,objective,0.0,0.0,1.0
circle,v,04,objective,0.0,0.0,1.0
roach,n,02,negative,0.0,1.0,0.0
chest,n,03,objective,0.0,0.0,1.0
round,n,14,objective,0.0,0.0,1.0
certify,v,04,positive,0.5,0.0,0.5
project,v,09,objective,0.0,0.0,1.0
computerized_axial_tomography,n,01,objective,0.0,0.0,1.0
tea_cozey,n,01,objective,0.0,0.0,1.0
mystify,v,01,negative,0.0,0.75,0.25
progress,v,01,positive,1.0,0.0,0.0
republic_of_cameroon,n,01,objective,0.0,0.0,1.0
advance,v,11,objective,0.0,0.0,1.0
shark,n,02,negative,0.0,1.0,0.0
archway,n,01,objective,0.0,0.0,1.0
term,n,02,objective,0.0,0.0,1.0
book_of_account,n,01,objective,0.0,0.0,1.0
cellular_phone,n,01,objective,0.0,0.0,1.0
puncher,n,03,objective,0.0,0.0,1.0
hell,n,06,negative,0.0,1.0,0.0
pine,v,01,negative,0.0,0.75,0.25
illegitimate_child,n,01,negative,0.0,1.0,0.0
beneficial,a,01,positive,1.0,0.0,0.0
thing,n,05,objective,0.0,0.0,1.0
minacious,a,01,negative,0.0,1.0,0.0
in_concert,r,01,positive,0.25,0.0,0.75
lot,n,05,objective,0.0,0.0,1.0
delivery,n,06,positive,1.0,0.0,0.0
safety,n,01,positive,1.0,0.0,0.0
classifiable,a,01,objective,0.0,0.0,1.0
cat,n,02,objective,0.25,0.25,0.5
stemma,n,02,objective,0.0,0.0,1.0
killer,n,03,negative,0.0,1.0,0.0
difficulty,n,04,negative,0.0,1.0,0.0
cultivation,n,03,positive,1.0,0.0,0.0
interest,v,01,positive,1.0,0.0,0.0
story,n,01,objective,0.0,0.0,1.0
get,v,23,objective,0.0,0.0,1.0
carnal_knowledge,n,01,objective,0.0,0.0,1.0
runner,n,02,objective,0.0,0.0,1.0
hard_drink,n,01,objective,0.0,0.0,1.0
do_in,v,01,negative,0.0,1.0,0.0
choson,n,01,objective,0.0,0.0,1.0
collaborate,v,02,negative,0.0,1.0,0.0
beneficial,a,02,positive,1.0,0.0,0.0
prevaricator,n,01,negative,0.0,1.0,0.0
upstanding,a,01,positive,1.0,0.0,0.0
nest,v,03,positive,0.25,0.0,0.75
ugly,a,03,negative,0.0,1.0,0.0
diplomatic,a,03,positive,1.0,0.0,0.0
empurple,v,01,objective,0.0,0.0,1.0
zest,v,01,objective,0.0,0.0,1.0
static,n,01,objective,0.0,0.0,1.0
wheat,n,01,objective,0.0,0.0,1.0
catch,n,02,objective,0.0,0.0,1.0
100,a,01,objective,0.0,0.0,1.0
so,r,09,objective,0.0,0.0,1.0
worry,v,04,objective,0.0,0.0,1.0
beyond,r,03,objective,0.0,0.0,1.0
recoil,n,02,objective,0.0,0.0,1.0
sake,n,01,objective,0.0,0.0,1.0
emphasize,v,02,objective,0.13,0.13,0.74
augment,v,01,objective,0.0,0.0,1.0
stephen_samuel_wise,n,01,objective,0.0,0.0,1.0
rise,n,10,objective,0.13,0.13,0.74
enquire,v,03,positive,0.25,0.0,0.75
shambles,n,02,objective,0.0,0.0,1.0
philanthropic,a,01,positive,1.0,0.0,0.0
iron_boot,n,01,negative,0.0,0.5,0.5
tea_cozie,n,01,objective,0.0,0.0,1.0
desolate,v,01,negative,0.0,1.0,0.0
impetuous,a,02,negative,0.0,0.75,0.25
pinch,n,07,objective,0.13,0.13,0.74
thud,v,03,objective,0.0,0.0,1.0
fruit,n,01,objective,0.0,0.0,1.0
coition,n,01,objective,0.0,0.0,1.0
confrontation,n,05,objective,0.0,0.0,1.0
figure,v,03,objective,0.0,0.0,1.0
bear,v,10,objective,0.0,0.0,1.0
come_along,v,02,positive,1.0,0.0,0.0
and_so,r,01,objective,0.0,0.0,1.0
indeed,r,01,objective,0.0,0.0,1.0
punch,v,03,objective,0.0,0.0,1.0
shape_up,v,01,positive,1.0,0.0,0.0
sexual_relation,n,01,objective,0.0,0.0,1.0
adverse,a,01,negative,0.0,1.0,0.0
beat,n,03,objective,0.0,0.0,1.0
nut,n,07,objective,0.0,0.0,1.0
out-of-date,a,01,negative,0.0,0.25,0.75
speech_rhythm,n,01,objective,0.0,0.0,1.0
existent,a,02,positive,0.25,0.0,0.75
varan,n,01,objective,0.0,0.0,1.0
dress_circle,n,01,objective,0.0,0.0,1.0
ball,n,04,objective,0.0,0.0,1.0
so,n,01,objective,0.0,0.0,1.0
beyond,r,02,objective,0.0,0.0,1.0
winding-sheet,n,01,objective,0.0,0.0,1.0
dessert,n,01,objective,0.0,0.0,1.0
exact,v,01,objective,0.125,0.125,0.75
abandon,v,04,objective,0.0,0.0,1.0
withering,n,01,negative,0.0,1.0,0.0
pension,v,01,objective,0.0,0.0,1.0
nest,v,04,objective,0.0,0.0,1.0
question,v,05,negative,0.0,0.25,0.75
worthy,a,05,positive,1.0,0.0,0.0
put_away,v,02,objective,0.13,0.13,0.74
term,n,04,objective,0.0,0.0,1.0
nether_region,n,01,negative,0.0,1.0,0.0
relation,n,02,objective,0.0,0.0,1.0
orb,n,02,objective,0.0,0.0,1.0
empurpled,a,01,negative,0.0,0.75,0.25
severally,r,02,objective,0.0,0.0,1.0
polish,v,02,positive,1.0,0.0,0.0
gratifying,a,03,positive,1.0,0.0,0.0
knock_off,v,01,negative,0.0,1.0,0.0
investigator,n,01,objective,0.0,0.0,1.0
suit_of_clothes,n,01,objective,0.0,0.0,1.0
icky,a,01,negative,0.0,1.0,0.0
project,n,01,objective,0.0,0.0,1.0
project,v,05,objective,0.0,0.0,1.0
agitate,v,06,negative,0.0,0.25,0.75
piece_of_paper,n,01,objective,0.0,0.0,1.0
rhythm,n,05,objective,0.0,0.0,1.0
wise,n,03,objective,0.0,0.0,1.0
abattoir,n,01,objective,0.0,0.0,1.0
adjust,v,05,objective,0.0,0.0,1.0
abstract,v,04,objective,0.0,0.0,1.0
wedding_ceremony,n,01,objective,0.0,0.0,1.0
cat,n,06,objective,0.0,0.0,1.0
stolon,n,01,objective,0.0,0.0,1.0
injunction,n,01,negative,0.0,1.0,0.0
matter_to,v,01,objective,0.13,0.13,0.74
static,a,02,objective,0.0,0.0,1.0
ominous,a,01,negative,0.0,1.0,0.0
still,a,01,objective,0.0,0.0,1.0
thump,v,02,objective,0.0,0.0,1.0
unsloped,a,01,objective,0.0,0.0,1.0
bathe,v,01,objective,0.0,0.0,1.0
minatory,a,01,negative,0.0,1.0,0.0
mainly,r,01,objective,0.0,0.0,1.0
contempt,n,03,negative,0.0,1.0,0.0
investment,n,05,objective,0.0,0.0,1.0
phony,a,01,negative,0.0,1.0,0.0
spite,n,02,negative,0.0,1.0,0.0
export,v,01,objective,0.0,0.0,1.0
ankle,n,01,objective,0.0,0.0,1.0
waste,v,05,negative,0.0,1.0,0.0
prophylactic,n,02,objective,0.0,0.0,1.0
both,a,01,objective,0.0,0.0,1.0
dreary,a,02,negative,0.0,1.0,0.0
dollar,n,02,objective,0.0,0.0,1.0
shark,n,03,positive,1.0,0.0,0.0
policy,n,03,objective,0.0,0.0,1.0
pretend,v,01,negative,0.0,1.0,0.0
take_in,v,06,objective,0.0,0.0,1.0
cellphone,n,01,objective,0.0,0.0,1.0
bump_off,v,01,negative,0.0,1.0,0.0
so,r,03,objective,0.0,0.0,1.0
slaughterhouse,n,01,objective,0.0,0.0,1.0
amiable,a,02,positive,1.0,0.0,0.0
quicken,v,05,positive,1.0,0.0,0.0
lead_astray,v,03,negative,0.0,1.0,0.0
admonisher,n,01,positive,0.25,0.0,0.75
leger,n,01,objective,0.0,0.0,1.0
hardy,a,01,positive,0.75,0.0,0.25
assessment,n,01,objective,0.0,0.0,1.0
potbelly,n,01,objective,0.0,0.0,1.0
menial,a,01,negative,0.0,0.25,0.75
moon-curser,n,01,negative,0.0,1.0,0.0
advance,v,05,objective,0.0,0.0,1.0
forbidding,a,02,negative,0.0,1.0,0.0
rigid,a,03,negative,0.0,1.0,0.0
snug,a,04,positive,1.0,0.0,0.0
safety,n,04,objective,0.0,0.0,1.0
volatile,a,01,objective,0.0,0.0,1.0
live,a,09,objective,0.0,0.0,1.0
nest,n,02,objective,0.0,0.0,1.0
specific,n,01,objective,0.0,0.0,1.0
rotten,a,03,negative,0.0,1.0,0.0
progression,n,02,objective,0.0,0.0,1.0
interest,n,04,objective,0.0,0.0,1.0
peppery,a,01,objective,0.0,0.0,1.0
untrusty,a,01,negative,0.0,1.0,0.0
net,n,06,objective,0.0,0.0,1.0
contemn,v,01,negative,0.0,1.0,0.0
thump,n,01,objective,0.0,0.0,1.0
theoretical,a,03,objective,0.0,0.0,1.0
mangle,v,03,negative,0.0,1.0,0.0
envision,v,01,objective,0.0,0.0,1.0
century,n,02,objective,0.0,0.0,1.0
korea,n,01,objective,0.0,0.0,1.0
goodness,n,02,positive,1.0,0.0,0.0
gracious,a,02,positive,1.0,0.0,0.0
curve,v,03,objective,0.0,0.0,1.0
glint,n,01,objective,0.0,0.0,1.0
yelp,n,01,objective,0.0,0.0,1.0
in_advance,a,01,objective,0.0,0.0,1.0
desert,v,01,negative,0.0,1.0,0.0
nastiness,n,02,negative,0.0,1.0,0.0
fine-tune,v,01,positive,1.0,0.0,0.0
hawaii,n,02,objective,0.0,0.0,1.0
congress,n,04,objective,0.0,0.0,1.0
expense,n,02,negative,0.0,1.0,0.0
so,r,07,objective,0.0,0.0,1.0
safety,n,06,objective,0.0,0.0,1.0
korean_peninsula,n,01,objective,0.0,0.0,1.0
pliant,a,02,positive,1.0,0.0,0.0
mark,n,02,objective,0.0,0.0,1.0
toss,v,05,objective,0.13,0.13,0.74
round,v,03,objective,0.0,0.0,1.0
federal,a,02,objective,0.0,0.0,1.0
in_order,a,02,positive,0.5,0.0,0.5
gravel,v,03,negative,0.0,0.75,0.25
pot,n,03,objective,0.0,0.0,1.0
frightful,a,01,negative,0.0,1.0,0.0
angelic,a,03,positive,1.0,0.0,0.0
piquancy,n,01,objective,0.0,0.0,1.0
recoil,v,02,objective,0.0,0.0,1.0
good,a,15,positive,1.0,0.0,0.0
scrunch,v,01,objective,0.0,0.0,1.0
untoward,a,02,negative,0.0,1.0,0.0
misbegot,a,01,negative,0.0,1.0,0.0
considered,a,02,positive,0.5,0.0,0.5
bubble,v,02,objective,0.0,0.0,1.0
mass_murder,n,01,negative,0.0,1.0,0.0
torture,n,01,negative,0.0,1.0,0.0
match,n,06,positive,1.0,0.0,0.0
collectively,r,01,objective,0.0,0.0,1.0
get_ahead,v,01,positive,0.75,0.0,0.25
advance,n,05,objective,0.0,0.0,1.0
baffle,v,01,negative,0.0,0.75,0.25
execution,n,07,negative,0.0,1.0,0.0
overwhelming,a,01,objective,0.38,0.38,0.24
corn,n,03,objective,0.0,0.0,1.0
give_up,v,02,negative,0.0,0.25,0.75
rag,n,04,objective,0.0,0.0,1.0
guilt,n,01,negative,0.0,1.0,0.0
sheet,v,02,objective,0.0,0.0,1.0
confectionery,n,01,objective,0.0,0.0,1.0
nest,n,03,positive,1.0,0.0,0.0
able-bodied,a,01,positive,1.0,0.0,0.0
plural_form,n,01,objective,0.0,0.0,1.0
judicious,a,02,positive,1.0,0.0,0.0
suit,n,02,objective,0.0,0.0,1.0
union_soldier,n,01,objective,0.0,0.0,1.0
thrive,v,02,positive,1.0,0.0,0.0
fake,a,01,negative,0.0,1.0,0.0
arch,n,02,objective,0.0,0.0,1.0
precis,n,01,objective,0.0,0.0,1.0
circle,n,02,objective,0.0,0.0,1.0
atrophy,n,01,negative,0.0,1.0,0.0
in_collaboration,r,01,positive,0.25,0.0,0.75
advance,v,06,positive,0.75,0.0,0.25
demand,v,01,negative,0.0,0.75,0.25
interest,v,02,objective,0.0,0.0,1.0
beforehand,a,01,positive,0.25,0.0,0.75
perceivable,a,02,positive,0.25,0.0,0.75
catch,n,07,objective,0.0,0.0,1.0
nest,v,02,objective,0.0,0.0,1.0
murder,n,01,negative,0.0,1.0,0.0
real,a,09,objective,0.0,0.0,1.0
sweet,a,02,positive,1.0,0.0,0.0
investment,n,01,objective,0.0,0.0,1.0
slay,v,01,negative,0.0,1.0,0.0
cash_advance,n,01,objective,0.0,0.0,1.0
play,v,11,positive,1.0,0.0,0.0
bureau,n,02,objective,0.0,0.0,1.0
successfulness,n,01,positive,1.0,0.0,0.0
stick,v,17,negative,0.0,0.75,0.25
mainsheet,n,01,objective,0.0,0.0,1.0
